Specified Values,Specified Attribute Names,Country,Fitness,Prediction,Prediction Error,Accuracy,Numerosity,Avg Action Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Experience,Match Count
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_1, R_3",1.0,0.18832420089123234,1000.0,0.0,1.0,1,18.8048,4991,4710,0.45454545454545453,0.0007112352859611902,8,10
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_4",1.0,0.11749814743025944,0.0,0.0,1.0,1,21.0,4783,4715,0.45454545454545453,0.0007373588568910443,2,9
"0.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, R_0, R_1, R_4, R_6, R_7",0.0,0.12838976420595555,666.6666666666666,277.77777777777777,6.0466176e-09,1,14.333333333333334,4771,4723,0.5454545454545454,0.0005032766801002366,3,7
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_2, R_0, R_3, R_4, R_5, R_7",1.0,0.03052408310291605,1000.0,0.0,1.0,1,13.524947968000001,4736,4736,0.6363636363636364,0.0004748923891997778,0,1
"0.0, 0.0, 0.0, 0.0","A_2, R_0, R_1, R_4",1.0,0.08288083475904238,1000.0,0.0,1.0,1,16.0,4985,4740,0.36363636363636365,0.0005617972242979386,2,16
"1.0, 0.0, 1.0, 0.0","A_1, R_1, R_2, R_5",1.0,0.007773483125478766,897.6,175.7866666666667,5.957586341917011e-08,1,22.0592,4985,4750,0.36363636363636365,0.0007745498331395679,8,14
"0.0, 0.0, 0.0, 0.0, 1.0","A_2, R_2, R_3, R_4, R_6",1.0,0.08408421996632841,333.3333333333333,222.22222222222226,1.845281249999999e-08,1,18.0,4794,4754,0.45454545454545453,0.0006320218773351808,3,8
"1.0, 0.0, 1.0, 1.0","R_1, R_3, R_4, R_7",1.0,0.007520910527194356,836.1600000000001,273.06666666666666,6.586528197849443e-09,1,17.81216,4992,4756,0.36363636363636365,0.000625426377921923,9,12
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, R_1, R_4, R_5, R_6, R_7",1.0,0.04930608344715598,1000.0,0.0,1.0,1,15.5,4973,4756,0.5454545454545454,0.0005442410610386279,2,4
"1.0, 0.0, 0.0, 1.0","A_1, A_2, R_4, R_6",0.0,0.004499148743753735,672.0,324.26666666666665,2.7892565651002558e-09,1,13.936,4944,4757,0.36363636363636365,0.0004893253823635044,7,13
"1.0, 1.0, 1.0, 0.0","A_1, A_2, R_3, R_7",1.0,0.0028687660229788797,598.17216,404.23082666666664,9.265158455992352e-10,1,26.379591679999997,4991,4766,0.36363636363636365,0.0009262488364960619,12,20
"0.0, 0.0, 1.0","A_0, A_1, A_2",1.0,0.00423388081755604,526.01189449728,428.91278846088534,6.888981575405847e-10,1,12.22681580683264,4976,4768,0.2727272727272727,0.0004225248749301638,18,27
"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_4, R_5, R_6",1.0,0.011961445948438836,322.08818176,0.0,1.0,1,16.3863732224,4768,4768,0.6363636363636364,0.0005753636870408992,0,0
"0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_1",0.0,0.014384517953230641,0.0,0.0,1.0,1,18.089583885760625,4771,4771,0.45454545454545453,0.0006351673759828147,0,5
"0.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_5, R_6",0.0,0.014384517953230641,0.0,0.0,1.0,1,16.014190592,4771,4771,0.5454545454545454,0.000562295488997735,0,2
"0.0, 0.0, 0.0, 0.0","A_1, R_0, R_1, R_6",1.0,0.011289049221435298,250.00000000000003,270.8333333333333,6.862611684033906e-09,1,24.25,4976,4778,0.36363636363636365,0.0008514739180765631,4,11
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_2, R_4, R_5",0.0,0.016584868237755755,0.0,0.0,1.0,1,15.393600000000001,4779,4779,0.5454545454545454,0.0005405051094970467,0,3
"0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, R_3, R_4, R_6",1.0,0.044287557973966094,0.0,0.0,1.0,1,18.0,4997,4783,0.45454545454545453,0.0007022465303724232,2,5
"0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_0, R_4, R_5",1.0,0.026715781283788837,1000.0,0.0,1.0,1,23.0,4897,4783,0.45454545454545453,0.0008075835099282866,2,7
"0.0, 1.0, 0.0","R_0, R_5, R_6",0.0,0.022710376270448335,897.6,192.8533333333333,3.7485581415201645e-08,1,18.022399999999998,4919,4788,0.2727272727272727,0.0006328083934491978,8,21
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, R_1, R_2, R_5, R_6, R_7",0.0,0.1476398984773923,1000.0,0.0,1.0,1,8.666666666666666,4879,4788,0.6363636363636364,0.00030430682982805004,3,3
"1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_2, R_4",0.0,0.025425893500197035,1000.0,0.0,1.0,1,23.0,4790,4790,0.6363636363636364,0.0008075835099282866,1,3
"0.0, 0.0, 1.0, 0.0","A_1, R_0, R_3, R_4",0.0,0.009018847394656054,872.0,194.13333333333335,3.626598203451447e-08,1,20.352,4981,4790,0.36363636363636365,0.0007146060693069778,7,13
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_5, R_6",1.0,0.007745225167148315,0.0,0.0,1.0,1,19.496713760119196,4791,4791,0.5454545454545454,0.0006845749795853992,0,2
"1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_4, R_6",1.0,0.0395430085642971,0.0,0.0,1.0,1,23.5,4997,4794,0.45454545454545453,0.0010884821220772558,2,4
"1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_4",1.0,0.0395430085642971,0.0,0.0,1.0,1,23.5,4997,4794,0.45454545454545453,0.0010884821220772558,2,6
"0.0, 1.0, 1.0, 0.0","R_0, R_2, R_5, R_6",0.0,0.03908174559083586,1000.0,0.0,1.0,1,20.333333333333332,4919,4803,0.36363636363636365,0.0007139506392119635,3,8
"1.0, 1.0, 1.0, 0.0","A_1, A_2, R_1, R_7",1.0,0.006932327944989383,400.0,336.66666666666663,2.3120616208844006e-09,2,23.6,4991,4806,0.36363636363636365,0.0016573018116789187,5,8
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, R_2, R_3, R_4, R_5, R_6",1.0,0.01845754766286832,1000.0,0.0,1.0,1,33.0,4948,4809,0.6363636363636364,0.0011587067751144982,1,1
"1.0, 0.0, 1.0","A_1, A_2, R_6",0.0,0.02337009762630182,228.58956800000004,314.57280000000003,3.2463411737490173e-09,1,26.745344155648,4988,4810,0.2727272727272727,0.0009390912568460086,16,27
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_0, R_4, R_5, R_6",1.0,0.007361660323754156,0.0,0.0,1.0,1,20.57471625290964,4814,4814,0.5454545454545454,0.0007224261551001448,0,3
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_1, R_2, R_3, R_4",1.0,0.028030015076421368,1000.0,0.0,1.0,1,18.0,4916,4815,0.5454545454545454,0.0006320218773351808,2,2
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_0, R_1, R_2, R_5, R_6",0.0,0.004353704783129057,667.1906340864,244.52495638527995,1.143889436500303e-08,1,13.724480000000002,4816,4816,0.6363636363636364,0.00048189842305828575,0,2
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, R_2, R_4, R_5, R_6",0.0,0.013630552009596932,0.0,0.0,1.0,1,15.884608,4820,4820,0.5454545454545454,0.0005577455427163018,0,0
"0.0, 1.0, 1.0, 1.0, 0.0","A_2, R_0, R_1, R_2, R_6",0.0,0.023343147694897797,666.6666666666666,277.77777777777777,6.0466176e-09,2,17.333333333333332,4939,4824,0.45454545454545453,0.0012172273193122001,3,5
"1.0, 0.0, 1.0, 1.0","A_1, A_2, R_3, R_6",0.0,0.011647143071033476,245.76,320.85333333333335,2.9408117328657697e-09,2,27.75232,4988,4829,0.36363636363636365,0.0019488970429785207,9,14
"0.0, 0.0, 1.0","A_0, R_2, R_6",0.0,0.031972142342146785,645.73696,363.47904000000005,1.5761702944980725e-09,1,12.882455494656,4995,4829,0.2727272727272727,0.00045233298368996673,16,27
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, R_1, R_2, R_3, R_5",1.0,0.014729933145321056,886.86848,300.384256,4.088972299395105e-09,1,12.333333333333334,4834,4834,0.5454545454545454,0.0004330520270629943,0,1
"0.0, 1.0, 1.0, 0.0","A_0, A_1, R_3, R_4",0.0,0.052563929841480526,250.0,229.16666666666669,1.582132169312826e-08,1,15.5,4979,4838,0.36363636363636365,0.0005442410610386279,4,11
"1.0, 0.0, 0.0","A_0, A_1, A_2",1.0,0.005022792546271385,718.08,284.24533333333335,5.389311465480833e-09,1,21.8368,4997,4839,0.2727272727272727,0.0008179767585777984,9,19
"1.0, 0.0, 1.0","A_0, A_1, R_4",1.0,0.06623344017695819,1000.0,0.0,1.0,1,19.719872000000002,4992,4839,0.2727272727272727,0.0006924105845694149,10,21
"0.0, 0.0, 0.0, 0.0","A_0, R_0, R_1, R_2",0.0,0.07767772335997472,769.6,255.99999999999997,9.094947017729287e-09,1,13.36832,4995,4846,0.36363636363636365,0.00046939281684541364,10,14
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, R_1, R_2, R_3, R_5",1.0,0.02994300868133306,1000.0,0.0,1.0,1,13.0,4850,4850,0.5454545454545454,0.000456460244742075,1,3
"0.0, 0.0, 1.0","A_1, R_4, R_6",1.0,0.08810868968457466,600.0,336.66666666666663,2.3120616208844006e-09,1,12.4,4997,4850,0.2727272727272727,0.0004037917549641433,5,16
"0.0, 1.0","A_0, A_2",0.0,0.051830883233710816,382.84861440000003,397.89043711999994,1.00272650023778e-09,2,15.40030896128,4993,4852,0.18181818181818182,0.0010814813534722216,15,40
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_1, R_2, R_3, R_4, R_7",0.0,0.013829255939271111,258.11456,414.7165866666667,8.151602109039043e-10,1,14.875019263436391,4852,4852,0.7272727272727273,0.0005222965333485581,0,0
"1.0, 1.0, 1.0, 0.0","A_0, A_1, R_6, R_7",1.0,0.0045412095847280854,250.00000000000003,270.8333333333333,6.862611684033906e-09,1,22.5,4970,4854,0.36363636363636365,0.0007900273466689761,4,10
"1.0, 1.0, 0.0, 0.0","A_1, A_2, R_3, R_7",1.0,0.20728980516928164,0.0,0.0,1.0,2,11.0,4978,4854,0.36363636363636365,0.0007724711834096654,2,7
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_2, R_5, R_6, R_7",1.0,0.01856173346846676,695.0,256.0,9.09494701772928e-09,1,16.0,4863,4863,0.6363636363636364,0.0005617972242979386,0,2
"0.0, 0.0, 0.0","A_2, R_4, R_6",1.0,0.03036168995569736,500.0,291.6666666666667,4.737683108228713e-09,1,17.25,4985,4864,0.2727272727272727,0.000605687632446215,4,21
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_2, R_3, R_5, R_6",0.0,0.023142062236161207,1000.0,0.0,1.0,1,12.2310528,4866,4866,0.7272727272727273,0.0004294607195800956,0,0
"0.0, 0.0, 1.0","A_0, A_1, R_3",1.0,0.05948992654066968,659.008,380.7914666666667,1.2490043830814895e-09,1,12.714559999999999,4976,4867,0.2727272727272727,0.000443932166640231,10,16
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, R_0, R_2, R_3, R_4, R_5",1.0,0.10002051920864619,1000.0,0.0,1.0,1,15.0,4867,4867,0.6363636363636364,0.0005969095508165596,2,3
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_2, R_0, R_1, R_5",1.0,0.1052187806913172,1000.0,0.0,1.0,1,18.333333333333332,4902,4870,0.45454545454545453,0.0006437259861747211,3,5
"0.0, 0.0, 1.0, 1.0","A_0, A_1, R_1, R_4",1.0,0.05634522804398499,1000.0,0.0,1.0,1,11.0,4973,4870,0.36363636363636365,0.0003862355917048327,1,6
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_1, R_2, R_3",1.0,0.007801939679135098,0.0,0.0,1.0,1,19.888221596746927,4872,4872,0.5454545454545454,0.0006983217305796711,0,2
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, R_0, R_1, R_2, R_7",0.0,0.032989054189139166,1000.0,0.0,1.0,1,13.0,4879,4879,0.5454545454545454,0.000456460244742075,1,1
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_3, R_6",1.0,0.11628453523697667,0.0,0.0,1.0,1,10.0,4915,4883,0.5454545454545454,0.0003511232651862116,1,2
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_4, R_5, R_6",1.0,0.015160236784586495,0.0,0.0,1.0,1,29.0,4960,4891,0.6363636363636364,0.0010182574690400135,1,4
"1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, R_0, R_6, R_7",1.0,0.03240547427057848,1000.0,0.0,1.0,1,16.0,4947,4891,0.45454545454545453,0.0005617972242979386,1,7
"1.0, 0.0, 1.0, 0.0","A_1, A_2, R_2, R_4",1.0,0.07920695224846087,1000.0,0.0,1.0,1,21.75,4985,4897,0.36363636363636365,0.0007636931017800102,4,8
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, R_1, R_4, R_6, R_7",0.0,0.025344347564679123,0.0,0.0,1.0,1,16.4,4900,4900,0.5454545454545454,0.0005758421549053869,0,0
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_3, R_4, R_5",0.0,0.016155566680780675,0.0,0.0,1.0,1,13.787784704,4906,4906,0.6363636363636364,0.0004841211984952984,0,0
"1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_4",0.0,0.08037491227369056,0.0,0.0,1.0,1,11.0,4999,4906,0.45454545454545453,0.0006408420937566584,1,3
"1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_2, R_2, R_5, R_6",1.0,0.020951976041000173,500.0,250.0,1.0240000000000001e-08,1,21.0,4997,4909,0.45454545454545453,0.00091292048948415,2,4
"1.0, 0.0, 0.0, 0.0","A_0, A_2, R_4, R_7",0.0,0.017079640012786643,897.6,143.35999999999999,1.6514295005431624e-07,1,20.91328,4981,4912,0.36363636363636365,0.0007343139159353495,9,10
"1.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, R_0, R_3, R_4, R_5",1.0,0.018105481327269482,320.0,333.3333333333333,2.4300000000000017e-09,1,19.2,4914,4914,0.5454545454545454,0.0006741566691575262,0,0
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_2, R_4, R_6, R_7",0.0,0.018105481327269482,320.0,333.3333333333333,2.4300000000000017e-09,1,16.200960000000002,4914,4914,0.7272727272727273,0.0005688533974351206,0,1
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_3, R_4, R_6, R_7",0.0,0.02530244704698613,1000.0,0.0,1.0,1,25.5,4919,4918,0.5454545454545454,0.0008953643262248395,2,3
"0.0, 1.0, 1.0, 0.0","A_0, A_2, R_3, R_4",0.0,0.04761307123900271,0.0,0.0,1.0,1,21.0,4979,4922,0.36363636363636365,0.0007373588568910443,1,5
"0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_0",1.0,0.035472365703752354,1000.0,0.0,1.0,1,24.666666666666668,4948,4922,0.36363636363636365,0.0008661040541259885,3,4
"1.0, 0.0, 0.0, 1.0, 0.0","A_1, A_2, R_0, R_4, R_6",1.0,0.012468950083213129,0.0,0.0,1.0,1,14.52,4923,4923,0.45454545454545453,0.0005098309810503792,0,0
"1.0, 0.0, 1.0, 1.0","A_1, A_2, R_4, R_6",0.0,0.0387382165956901,0.0,0.0,1.0,1,31.0,4988,4926,0.36363636363636365,0.0010884821220772558,4,4
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, R_0, R_2, R_4, R_5, R_7",0.0,0.011342945407633424,687.232,160.0,9.5367431640625e-08,1,17.642642275368956,4927,4927,0.5454545454545454,0.0006194742162239841,0,0
"0.0, 1.0, 1.0","A_1, R_6, R_7",0.0,0.05445744223287975,1000.0,0.0,1.0,1,15.666666666666666,4984,4927,0.2727272727272727,0.0005500931154583981,3,11
"1.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_5",1.0,0.021005846841770374,1000.0,0.0,1.0,1,15.0,4992,4938,0.36363636363636365,0.0005266848977793174,1,4
"1.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_3, R_5, R_7",1.0,0.021005846841770374,1000.0,0.0,1.0,1,15.0,4992,4938,0.5454545454545454,0.0005266848977793174,1,1
"0.0, 0.0, 1.0, 0.0","A_0, A_2, R_2, R_3",0.0,0.056498204573701485,1000.0,0.0,1.0,1,6.0,4939,4939,0.36363636363636365,0.00021067395911172695,1,3
"0.0, 1.0, 1.0","A_0, R_0, R_1",0.0,0.07195838267972182,0.0,0.0,1.0,1,26.5,4993,4939,0.2727272727272727,0.0009304766527434607,4,10
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, R_4, R_5, R_6",1.0,0.10652035950211222,1000.0,0.0,1.0,1,10.0,4940,4940,0.45454545454545453,0.0003511232651862116,1,1
"0.0, 1.0, 0.0, 0.0","A_1, A_2, R_0, R_4",1.0,0.016520370336415666,0.0,0.0,1.0,1,27.0,4976,4940,0.36363636363636365,0.0009480328160027712,1,4
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, R_1, R_4, R_5, R_6, R_7",0.0,0.008493826813332618,0.0,0.0,1.0,1,34.0,4941,4941,0.5454545454545454,0.0011938191016331193,1,2
"1.0, 0.0, 1.0, 1.0","A_0, A_1, R_4, R_5",0.0,0.008235177309658915,0.0,0.0,1.0,1,15.7076864,4945,4945,0.36363636363636365,0.0005515334137289049,0,2
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, R_2, R_3, R_4, R_5",0.0,0.008235177309658915,0.0,0.0,1.0,1,19.5,4945,4945,0.5454545454545454,0.0006846903671131125,0,0
"0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_1",0.0,0.06091957735299636,0.0,0.0,1.0,1,19.0,4993,4950,0.36363636363636365,0.000667134203853802,1,3
"0.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, R_2, R_3, R_5",0.0,0.03102157765396032,0.0,0.0,1.0,1,17.40565395976525,4950,4950,0.45454545454545453,0.0006111530051054087,0,1
"1.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, R_2, R_6, R_7",0.0,0.019694948394562876,1000.0,0.0,1.0,1,20.0,4951,4951,0.45454545454545453,0.0007022465303724232,1,2
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_3",0.0,0.014792987923473125,0.0,0.0,1.0,1,25.0,4987,4951,0.45454545454545453,0.000877808162965529,1,3
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_2, R_2, R_4, R_6, R_7",0.0,0.01616166007073195,1000.0,0.0,1.0,1,24.0,4952,4952,0.5454545454545454,0.0008426958364469078,1,1
"1.0, 1.0, 1.0","A_0, A_1, A_2",0.0,0.012828336121638934,1000.0,0.0,1.0,1,23.0,4952,4952,0.2727272727272727,0.0008075835099282866,1,6
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_1, R_6, R_7",1.0,0.008773492215787215,0.0,0.0,1.0,1,18.17376,4960,4960,0.5454545454545454,0.0006381229951910565,0,0
"0.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_2, R_2, R_3, R_4, R_5, R_6",1.0,0.008773492215787215,0.0,0.0,1.0,1,20.973212167356902,4960,4960,0.5454545454545454,0.0007364182737645536,0,0
"1.0, 0.0, 1.0","A_0, A_1, R_6",0.0,0.05531243406589299,750.0,187.5,4.315127572016461e-08,1,16.25,4999,4963,0.2727272727272727,0.0006320218773351808,4,6
"0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_3",1.0,0.047857240283818714,1000.0,0.0,1.0,1,11.0,4973,4966,0.36363636363636365,0.0003862355917048327,1,2
"0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, R_3, R_4, R_7",1.0,0.17161912596411527,500.0,250.0,1.0240000000000001e-08,2,7.5,4973,4966,0.45454545454545453,0.0005266848977793174,2,3
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, R_1, R_4, R_6",0.0,0.01371936714209913,0.0,0.0,1.0,1,41.5,4988,4972,0.45454545454545453,0.001457161550522778,2,2
"0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_3, R_4, R_6, R_7",1.0,0.01716191259641153,500.0,250.0,1.0240000000000001e-08,1,7.5,4973,4973,0.5454545454545454,0.0002633424488896587,0,1
"1.0, 0.0, 0.0","A_1, A_2, R_6",0.0,0.044225034951089835,1000.0,0.0,1.0,1,14.5,4974,4974,0.2727272727272727,0.0005091287345200067,2,4
"1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_2",0.0,0.00734566559366342,1000.0,0.0,1.0,1,17.93273416145491,4974,4974,0.36363636363636365,0.0006296600172486367,0,0
"0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, R_1, R_3, R_5",0.0,0.018523961557106502,1000.0,0.0,1.0,1,24.0,4976,4976,0.45454545454545453,0.0008426958364469078,1,1
"1.0, 1.0, 1.0, 0.0, 0.0","A_2, R_1, R_3, R_5, R_6",0.0,0.016302189121194705,0.0,0.0,1.0,1,16.333333333333332,4979,4979,0.45454545454545453,0.0005735013331374789,0,0
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_1, R_2, R_4, R_6, R_7",0.0,0.016302189121194705,0.0,0.0,1.0,1,18.187164160000002,4979,4979,0.8181818181818182,0.0006385936464336844,0,0
"1.0, 0.0, 0.0","A_0, A_1, A_2",0.0,0.0720809012772518,0.0,0.0,1.0,1,11.0,4999,4981,0.2727272727272727,0.0006668521617306934,1,2
"0.0, 1.0, 0.0","A_0, A_1, A_2",1.0,0.030092197110839672,1000.0,0.0,1.0,1,22.0,4985,4985,0.2727272727272727,0.0007724711834096654,1,3
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, R_0, R_1, R_2, R_3, R_5",1.0,0.020948580512182437,600.0,0.0,1.0,1,15.48,4985,4985,0.5454545454545454,0.0005435388145082555,0,0
"0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_1",1.0,0.005126697885967646,1000.0,0.0,1.0,1,27.815244539066335,4991,4991,0.36363636363636365,0.0009766579484509913,0,0
"0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_6",1.0,0.07473563868846761,1000.0,0.0,1.0,1,13.0,4993,4993,0.45454545454545453,0.0006003500808652724,1,1
"0.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_3, R_6",0.0,0.024860463580879736,1000.0,0.0,1.0,1,10.557915572595817,4995,4995,0.45454545454545453,0.0003707129789410194,0,0
