Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time 
3104,0.84,0.5155454545454538,809,1000,26,15,803.9523809523807,0,0,0,0,0,3.9270379543304443,2.149951934814453,0.756788969039917,0.4655642509460449,0.10957670211791992,0.00999903678894043
3105,0.84,0.5155454545454538,809,1000,30,20,1350.8275862068965,0,0,1,0,1,3.9300377368927,2.150951862335205,0.7577886581420898,0.466564416885376,0.10957670211791992,0.00999903678894043
3106,0.84,0.5155454545454538,807,1000,33,20,835.8800000000001,0,0,1,0,2,3.933037519454956,2.151951789855957,0.7587878704071045,0.46756505966186523,0.10957670211791992,0.00999903678894043
3107,0.84,0.5155454545454538,807,1000,25,13,754.8571428571427,0,0,0,0,0,3.934037685394287,2.152951955795288,0.7587878704071045,0.46756505966186523,0.10957670211791992,0.00999903678894043
3108,0.84,0.5155454545454538,806,1000,22,9,1370.1052631578948,0,0,1,0,2,3.937037944793701,2.1539523601531982,0.7607877254486084,0.46756505966186523,0.10957670211791992,0.00999903678894043
3109,0.84,0.5155454545454538,804,1000,34,13,1037.151515151515,1,0,1,0,2,3.9390385150909424,2.1549525260925293,0.7617881298065186,0.46756505966186523,0.10957670211791992,0.00999903678894043
3110,0.84,0.5155454545454538,804,1000,35,23,953.1199999999999,0,0,1,0,2,3.942037343978882,2.155951976776123,0.7627873420715332,0.4685652256011963,0.10957670211791992,0.00999903678894043
3111,0.84,0.5155454545454538,804,1000,42,20,1356.148148148148,0,0,0,0,0,3.943037986755371,2.1569526195526123,0.7627873420715332,0.4685652256011963,0.10957670211791992,0.00999903678894043
3112,0.84,0.5155454545454538,804,1000,34,14,1342.3809523809523,0,0,0,0,0,3.944037914276123,2.1579525470733643,0.7627873420715332,0.4685652256011963,0.10957670211791992,0.00999903678894043
3113,0.84,0.5155454545454538,804,1000,21,13,439.07142857142844,0,0,0,0,0,3.945037841796875,2.158952474594116,0.7627873420715332,0.4685652256011963,0.10957670211791992,0.00999903678894043
3114,0.84,0.5155454545454538,804,1000,36,13,1581.6818181818182,0,1,1,0,2,3.9480373859405518,2.1599528789520264,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3115,0.84,0.5155454545454538,804,1000,30,12,1338.1904761904761,0,0,0,0,0,3.949038028717041,2.1609535217285156,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3116,0.84,0.5155454545454538,804,1000,29,16,521.6111111111113,0,0,0,0,0,3.950038194656372,2.1619536876678467,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3117,0.84,0.5155454545454538,804,1000,26,16,803.9411764705883,0,0,0,0,0,3.951037883758545,2.1629533767700195,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3118,0.84,0.5155454545454538,804,1000,22,13,732.705882352941,0,0,0,0,0,3.952037811279297,2.1639533042907715,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3119,0.84,0.5155454545454538,804,1000,35,14,518.9375,0,0,0,0,0,3.953038215637207,2.1649537086486816,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3120,0.82,0.5155454545454538,804,1000,27,6,811.75,0,0,0,0,0,3.954037666320801,2.1659531593322754,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3121,0.82,0.5155454545454538,804,1000,18,9,868.769230769231,0,0,0,0,0,3.955037832260132,2.1669533252716064,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3122,0.82,0.5155454545454538,804,1000,36,14,1117.6363636363637,0,0,0,0,0,3.956038475036621,2.1679539680480957,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3123,0.82,0.5155454545454538,804,1000,22,10,620.818181818182,0,0,0,0,0,3.957037925720215,2.1689534187316895,0.7637865543365479,0.46956515312194824,0.10957670211791992,0.00999903678894043
3124,0.82,0.5155454545454538,805,1000,18,9,984.1111111111113,0,1,1,0,1,3.96003794670105,2.1699538230895996,0.7657861709594727,0.46956515312194824,0.10957670211791992,0.00999903678894043
3125,0.82,0.5155454545454538,805,1000,34,12,1130.3076923076924,0,0,0,0,0,3.9610378742218018,2.1709537506103516,0.7657861709594727,0.46956515312194824,0.10957670211791992,0.00999903678894043
3126,0.82,0.5155454545454538,806,1000,27,15,447.5,0,1,1,0,1,3.964038133621216,2.1719541549682617,0.7677860260009766,0.46956515312194824,0.10957670211791992,0.00999903678894043
3127,0.82,0.5155454545454538,806,1000,31,16,1013.0,0,1,1,0,2,3.9670376777648926,2.1729540824890137,0.7697856426239014,0.46956515312194824,0.10957670211791992,0.00999903678894043
3128,0.82,0.5155454545454538,807,1000,33,20,1023.0,0,0,1,0,1,3.9700379371643066,2.173954486846924,0.7717854976654053,0.46956515312194824,0.10957670211791992,0.00999903678894043
3129,0.82,0.5155454545454538,807,1000,22,14,638.8499999999999,0,1,1,0,2,3.9730379581451416,2.173954486846924,0.7737855911254883,0.46956515312194824,0.10957670211791992,0.00999903678894043
3130,0.82,0.5155454545454538,807,1000,19,7,247.66666666666652,0,0,0,0,0,3.9730379581451416,2.173954486846924,0.7737855911254883,0.46956515312194824,0.10957670211791992,0.00999903678894043
3131,0.82,0.5155454545454538,807,1000,21,14,1594.4285714285713,0,0,0,0,0,3.9740383625030518,2.174954891204834,0.7737855911254883,0.46956515312194824,0.10957670211791992,0.00999903678894043
3132,0.82,0.5155454545454538,807,1000,38,16,645.8888888888887,0,0,1,0,1,3.9770379066467285,2.175954580307007,0.7747855186462402,0.46956515312194824,0.11057662963867188,0.00999903678894043
3133,0.82,0.5155454545454538,807,1000,27,15,995.4347826086955,0,0,0,0,0,3.9780378341674805,2.176954507827759,0.7747855186462402,0.46956515312194824,0.11057662963867188,0.00999903678894043
3134,0.82,0.5155454545454538,808,1000,24,9,854.3333333333335,0,1,0,0,1,3.9810380935668945,2.177955150604248,0.775784969329834,0.4705653190612793,0.11057662963867188,0.00999903678894043
3135,0.82,0.5155454545454538,808,1000,28,8,750.4444444444443,0,0,0,0,0,3.9820382595062256,2.178955316543579,0.775784969329834,0.4705653190612793,0.11057662963867188,0.00999903678894043
3136,0.82,0.5155454545454538,808,1000,21,12,810.8695652173915,0,0,0,0,0,3.9830381870269775,2.179955244064331,0.775784969329834,0.4705653190612793,0.11057662963867188,0.00999903678894043
3137,0.82,0.5155454545454538,808,1000,36,25,1320.0689655172414,0,0,0,0,0,3.9840376377105713,2.180954694747925,0.775784969329834,0.4705653190612793,0.11057662963867188,0.00999903678894043
3138,0.82,0.5155454545454538,808,1000,23,9,695.2727272727275,0,0,0,0,0,3.9850380420684814,2.181955099105835,0.775784969329834,0.4705653190612793,0.11057662963867188,0.00999903678894043
3139,0.82,0.5155454545454538,808,1000,25,11,1034.1764705882351,0,0,0,0,0,3.9860382080078125,2.182955265045166,0.775784969329834,0.4705653190612793,0.11057662963867188,0.00999903678894043
3140,0.8,0.5155454545454538,808,1000,20,9,623.909090909091,0,0,0,0,0,3.9870378971099854,2.183954954147339,0.775784969329834,0.4705653190612793,0.11057662963867188,0.00999903678894043
3141,0.8,0.5155454545454538,807,1000,32,20,1001.6666666666665,0,0,1,0,2,3.9900381565093994,2.184954881668091,0.7767848968505859,0.47156572341918945,0.11057662963867188,0.00999903678894043
3142,0.8,0.5155454545454538,807,1000,22,8,1179.7272727272727,0,0,0,0,0,3.9910380840301514,2.1859548091888428,0.7767848968505859,0.47156572341918945,0.11057662963867188,0.00999903678894043
3143,0.8,0.5155454545454538,807,1000,19,13,517.9333333333334,0,0,0,0,0,3.9920380115509033,2.1869547367095947,0.7767848968505859,0.47156572341918945,0.11057662963867188,0.00999903678894043
3144,0.8,0.5155454545454538,807,1000,45,27,750.4848484848485,0,0,0,0,0,3.9930384159088135,2.187955141067505,0.7767848968505859,0.47156572341918945,0.11057662963867188,0.00999903678894043
3145,0.8,0.5155454545454538,807,1000,19,6,330.57142857142844,0,0,0,0,0,3.9940381050109863,2.1889548301696777,0.7767848968505859,0.47156572341918945,0.11057662963867188,0.00999903678894043
3146,0.8,0.5155454545454538,806,1000,34,22,694.782608695652,0,0,1,0,2,3.997037887573242,2.1899545192718506,0.7777845859527588,0.4725661277770996,0.11057662963867188,0.00999903678894043
3147,0.8,0.5155454545454538,806,1000,28,9,442.44444444444434,0,0,0,0,0,3.9980385303497314,2.19095516204834,0.7777845859527588,0.4725661277770996,0.11057662963867188,0.00999903678894043
3148,0.8,0.5155454545454538,805,1000,37,20,702.2727272727275,1,0,0,0,0,3.999037981033325,2.1919546127319336,0.7777845859527588,0.4725661277770996,0.11057662963867188,0.00999903678894043
3149,0.8,0.5155454545454538,805,1000,28,19,716.0,0,0,1,0,2,4.002037525177002,2.1929545402526855,0.7787837982177734,0.47356653213500977,0.11057662963867188,0.00999903678894043
3150,0.8,0.5155454545454538,805,1000,38,12,1365.0,0,0,0,0,0,4.00303840637207,2.193955421447754,0.7787837982177734,0.47356653213500977,0.11057662963867188,0.00999903678894043
3151,0.8,0.5155454545454538,805,1000,41,23,670.3823529411766,0,0,0,0,0,4.004038095474243,2.1949551105499268,0.7787837982177734,0.47356653213500977,0.11057662963867188,0.00999903678894043
3152,0.8,0.5155454545454538,805,1000,31,14,609.8125,0,0,0,0,0,4.005038022994995,2.1959550380706787,0.7787837982177734,0.47356653213500977,0.11057662963867188,0.00999903678894043
3153,0.8,0.5155454545454538,805,1000,25,10,530.769230769231,0,0,0,0,0,4.006038188934326,2.1969552040100098,0.7787837982177734,0.47356653213500977,0.11057662963867188,0.00999903678894043
3154,0.8,0.5155454545454538,805,1000,35,19,1448.6666666666667,0,0,0,0,0,4.007037878036499,2.1979548931121826,0.7787837982177734,0.47356653213500977,0.11057662963867188,0.00999903678894043
3155,0.8,0.5155454545454538,804,1000,30,9,533.75,0,0,1,0,2,4.010037660598755,2.1989550590515137,0.7797834873199463,0.4745664596557617,0.11057662963867188,0.00999903678894043
3156,0.8,0.5155454545454538,805,1000,27,17,997.3809523809523,0,0,1,0,1,4.013037919998169,2.199955701828003,0.7807831764221191,0.47556638717651367,0.11057662963867188,0.00999903678894043
3157,0.8,0.5155454545454538,805,1000,23,7,634.7142857142858,0,0,1,0,1,4.016037940979004,2.200955867767334,0.781782865524292,0.4765665531158447,0.11057662963867188,0.00999903678894043
3158,0.8,0.5155454545454538,805,1000,27,16,685.6315789473683,0,1,1,0,2,4.01903772354126,2.201955795288086,0.7827823162078857,0.4775669574737549,0.11057662963867188,0.00999903678894043
3159,0.8,0.5155454545454538,805,1000,23,17,537.7619047619046,0,0,1,0,1,4.022037744522095,2.202956438064575,0.7837815284729004,0.47856712341308594,0.11057662963867188,0.00999903678894043
3160,0.8,0.5155454545454538,805,1000,23,12,732.9545454545455,0,0,0,0,0,4.023038387298584,2.2039570808410645,0.7837815284729004,0.47856712341308594,0.11057662963867188,0.00999903678894043
3161,0.78,0.5155454545454538,805,1000,32,8,1240.111111111111,0,0,0,0,0,4.024038553237915,2.2049572467803955,0.7837815284729004,0.47856712341308594,0.11057662963867188,0.00999903678894043
3162,0.78,0.5155454545454538,805,1000,39,17,943.7600000000002,0,0,1,0,1,4.027039051055908,2.2059566974639893,0.7857825756072998,0.47856712341308594,0.11057662963867188,0.00999903678894043
3163,0.78,0.5155454545454538,806,1000,22,8,1649.0,0,0,1,0,1,4.03003716468811,2.2069549560546875,0.7877824306488037,0.47856712341308594,0.11057662963867188,0.00999903678894043
3164,0.78,0.5155454545454538,806,1000,27,15,554.8888888888887,0,0,0,0,0,4.03003716468811,2.2069549560546875,0.7877824306488037,0.47856712341308594,0.11057662963867188,0.00999903678894043
3165,0.78,0.5155454545454538,806,1000,23,11,1192.6923076923076,0,0,1,0,2,4.033038377761841,2.2079567909240723,0.7887816429138184,0.479567289352417,0.11057662963867188,0.00999903678894043
3166,0.78,0.5155454545454538,805,1000,22,11,898.8823529411766,0,0,1,0,2,4.036039352416992,2.2089552879333496,0.789783239364624,0.48056817054748535,0.11057662963867188,0.00999903678894043
3167,0.78,0.5155454545454538,805,1000,35,16,963.8947368421054,0,0,0,0,0,4.037038564682007,2.2099545001983643,0.789783239364624,0.48056817054748535,0.11057662963867188,0.00999903678894043
3168,0.78,0.5155454545454538,805,1000,29,16,977.1111111111113,0,0,0,0,0,4.038038730621338,2.2109546661376953,0.789783239364624,0.48056817054748535,0.11057662963867188,0.00999903678894043
3169,0.78,0.5155454545454538,805,1000,23,11,784.6470588235293,0,0,0,0,0,4.039039373397827,2.2119553089141846,0.789783239364624,0.48056817054748535,0.11057662963867188,0.00999903678894043
3170,0.78,0.5155454545454538,806,1000,26,9,1122.9166666666667,0,1,1,0,1,4.042038440704346,2.212956190109253,0.7907834053039551,0.4815661907196045,0.11057662963867188,0.00999903678894043
3171,0.78,0.5155454545454538,807,1000,37,21,1072.2857142857142,0,0,1,0,0,4.045038938522339,2.213956117630005,0.7927839756011963,0.4815661907196045,0.11057662963867188,0.00999903678894043
3172,0.8,0.5155454545454538,807,1000,20,11,1266.5384615384614,0,0,0,0,0,4.04603910446167,2.213956117630005,0.7927839756011963,0.4815661907196045,0.11057662963867188,0.00999903678894043
3173,0.78,0.5155454545454538,807,1000,27,11,836.6363636363635,0,0,0,0,0,4.04603910446167,2.213956117630005,0.7927839756011963,0.4815661907196045,0.11057662963867188,0.00999903678894043
3174,0.78,0.5155454545454538,807,1000,24,17,1024.7142857142858,0,0,0,0,0,4.047037601470947,2.213956117630005,0.7927839756011963,0.4815661907196045,0.11057662963867188,0.010997533798217773
3175,0.78,0.5155454545454538,807,1000,25,18,1665.1724137931035,0,1,0,0,2,4.050038814544678,2.2149572372436523,0.7937841415405273,0.4815661907196045,0.11157655715942383,0.010997533798217773
3176,0.76,0.5155454545454538,807,1000,25,13,1116.5333333333333,0,0,0,0,0,4.051038980484009,2.2159574031829834,0.7937841415405273,0.4815661907196045,0.11157655715942383,0.010997533798217773
3177,0.76,0.5155454545454538,806,1000,35,17,852.2631578947367,0,0,1,0,2,4.0540385246276855,2.2169573307037354,0.7947845458984375,0.4815661907196045,0.11157655715942383,0.010997533798217773
3178,0.76,0.5155454545454538,805,1000,22,11,704.5384615384614,0,0,1,0,2,4.057037830352783,2.21795654296875,0.7957839965820312,0.48256683349609375,0.11157655715942383,0.010997533798217773
3179,0.76,0.5155454545454538,805,1000,36,22,1009.3125,0,0,0,0,0,4.058037996292114,2.218956708908081,0.7957839965820312,0.48256683349609375,0.11157655715942383,0.010997533798217773
3180,0.76,0.5155454545454538,805,1000,23,12,892.2142857142858,0,1,1,0,2,4.061037540435791,2.219956874847412,0.7967829704284668,0.4835672378540039,0.11157655715942383,0.010997533798217773
3181,0.78,0.5155454545454538,805,1000,25,17,937.5714285714284,0,0,0,0,0,4.062037944793701,2.2209572792053223,0.7967829704284668,0.4835672378540039,0.11157655715942383,0.010997533798217773
3182,0.78,0.5155454545454538,806,1000,28,14,513.875,0,1,0,0,1,4.065038681030273,2.221957206726074,0.797783613204956,0.48456740379333496,0.11157655715942383,0.010997533798217773
3183,0.78,0.5155454545454538,806,1000,24,9,1359.2857142857142,0,0,0,0,0,4.066037893295288,2.222956418991089,0.797783613204956,0.48456740379333496,0.11157655715942383,0.010997533798217773
3184,0.78,0.5155454545454538,806,1000,32,14,842.625,0,0,1,0,2,4.069037914276123,2.223956823348999,0.7997832298278809,0.48456740379333496,0.11157655715942383,0.010997533798217773
3185,0.78,0.5155454545454538,806,1000,31,14,632.125,0,0,0,0,0,4.070038557052612,2.2249574661254883,0.7997832298278809,0.48456740379333496,0.11157655715942383,0.010997533798217773
3186,0.78,0.5155454545454538,807,1000,33,16,710.2777777777778,0,0,1,0,0,4.07204008102417,2.225956678390503,0.8007855415344238,0.48456740379333496,0.11157655715942383,0.010997533798217773
3187,0.76,0.5155454545454538,807,1000,24,14,656.0625,0,0,0,0,0,4.073038578033447,2.2269551753997803,0.8007855415344238,0.48456740379333496,0.11157655715942383,0.010997533798217773
3188,0.76,0.5155454545454538,807,1000,30,21,943.8620689655172,0,0,1,0,1,4.076038599014282,2.227954626083374,0.8017864227294922,0.48456740379333496,0.11257624626159668,0.010997533798217773
3189,0.76,0.5155454545454538,807,1000,9,1,890.0,0,0,1,0,2,4.079037666320801,2.228954553604126,0.8027858734130859,0.4855670928955078,0.11257624626159668,0.010997533798217773
3190,0.76,0.5155454545454538,806,1000,23,12,1403.76,1,0,1,0,2,4.081038236618042,2.229954957962036,0.803786039352417,0.4855670928955078,0.11257624626159668,0.010997533798217773
3191,0.76,0.5155454545454538,806,1000,31,17,726.8888888888887,0,0,0,0,0,4.083038091659546,2.230954647064209,0.803786039352417,0.4855670928955078,0.11357641220092773,0.010997533798217773
3192,0.76,0.5155454545454538,806,1000,21,10,1496.9375,0,0,0,0,0,4.084038019180298,2.230954647064209,0.803786039352417,0.4855670928955078,0.11357641220092773,0.010997533798217773
3193,0.76,0.5155454545454538,805,1000,28,12,1964.5217391304348,1,1,0,0,2,4.086038112640381,2.230954647064209,0.804786205291748,0.4855670928955078,0.11457633972167969,0.010997533798217773
3194,0.76,0.5155454545454538,805,1000,17,11,663.4666666666667,0,0,0,0,0,4.087038040161133,2.231954574584961,0.804786205291748,0.4855670928955078,0.11457633972167969,0.010997533798217773
3195,0.76,0.5155454545454538,804,1000,19,9,802.1999999999998,0,1,0,0,2,4.090037822723389,2.232954978942871,0.8067855834960938,0.4855670928955078,0.11457633972167969,0.010997533798217773
3196,0.76,0.5155454545454538,805,1000,29,10,1240.0,0,0,1,0,1,4.093039274215698,2.233955144882202,0.8087868690490723,0.4855670928955078,0.11457633972167969,0.010997533798217773
3197,0.78,0.5155454545454538,805,1000,27,15,841.3157894736842,0,0,0,0,0,4.094038724899292,2.233955144882202,0.8087868690490723,0.4855670928955078,0.11457633972167969,0.010997533798217773
3198,0.78,0.5155454545454538,805,1000,31,15,1003.4000000000001,0,0,0,0,0,4.095038890838623,2.233955144882202,0.8087868690490723,0.4855670928955078,0.11457633972167969,0.010997533798217773
3199,0.78,0.5155454545454538,804,1000,27,12,693.75,0,1,1,0,1,4.097038745880127,2.233955144882202,0.8097867965698242,0.4855670928955078,0.11457633972167969,0.010997533798217773
3200,0.76,0.5155454545454538,804,1000,21,12,424.25,0,0,0,0,0,4.098038196563721,2.234954595565796,0.8097867965698242,0.4855670928955078,0.11457633972167969,0.010997533798217773
